,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
351,"frozenset({'trace_length_max_neg', 'call_depth_max'})",frozenset({'AFL_data'}),0.08333333333333333,0.475,0.06666666666666667,0.8,1.6842105263157896,0.027083333333333334,2.625000000000001
1069,"frozenset({'call_depth_max', 'trace_length_max_neg', 'call_depth_median'})",frozenset({'AFL_data'}),0.08333333333333333,0.475,0.06666666666666667,0.8,1.6842105263157896,0.027083333333333334,2.625000000000001
1182,"frozenset({'trace_length_median_neg', 'global_nesting_depth_median_neg', 'call_depth_median'})",frozenset({'AFL_data'}),0.075,0.475,0.058333333333333334,0.7777777777777778,1.6374269005847955,0.022708333333333337,2.3625000000000003
1174,"frozenset({'trace_length_max_neg', 'global_nesting_depth_median_neg', 'call_depth_median'})",frozenset({'AFL_data'}),0.075,0.475,0.058333333333333334,0.7777777777777778,1.6374269005847955,0.022708333333333337,2.3625000000000003
1164,"frozenset({'trace_length_median_neg', 'trace_length_max_neg', 'call_depth_median'})",frozenset({'AFL_data'}),0.075,0.475,0.058333333333333334,0.7777777777777778,1.6374269005847955,0.022708333333333337,2.3625000000000003
2086,"frozenset({'trace_length_median_neg', 'trace_length_max_neg', 'global_nesting_depth_median_neg', 'call_depth_median'})",frozenset({'AFL_data'}),0.075,0.475,0.058333333333333334,0.7777777777777778,1.6374269005847955,0.022708333333333337,2.3625000000000003
744,"frozenset({'trace_length_max', 'global_nesting_depth_median', 'call_depth_max'})",frozenset({'AFL_data'}),0.09166666666666666,0.475,0.06666666666666667,0.7272727272727273,1.5311004784688997,0.023125000000000007,1.9250000000000003
2776,"frozenset({'trace_length_max', 'global_nesting_depth_max', 'call_depth_max', 'global_nesting_depth_median', 'trace_length_median', 'call_depth_median'})",frozenset({'AFL_data'}),0.09166666666666666,0.475,0.06666666666666667,0.7272727272727273,1.5311004784688997,0.023125000000000007,1.9250000000000003
1695,"frozenset({'trace_length_max', 'trace_length_median', 'global_nesting_depth_median', 'call_depth_max'})",frozenset({'AFL_data'}),0.09166666666666666,0.475,0.06666666666666667,0.7272727272727273,1.5311004784688997,0.023125000000000007,1.9250000000000003
1507,"frozenset({'trace_length_max', 'global_nesting_depth_median', 'global_nesting_depth_max', 'call_depth_max'})",frozenset({'AFL_data'}),0.09166666666666666,0.475,0.06666666666666667,0.7272727272727273,1.5311004784688997,0.023125000000000007,1.9250000000000003
